fimi_variant,predictor,eu_pooled_mean,eu_q025,eu_q975,tau_mean,tau_q025,tau_q975
russian,GEN,-0.03880842069144989,-0.13126771445766755,0.05759634759381576,0.1378568074551548,0.06930121548757438,0.234649389983545
russian,THREAT,0.12506106610525658,0.056771826708411986,0.19357921741752257,0.10692887606399408,0.057842350456815184,0.1774513548080315
russian,ABAND,-0.1273620584280204,-0.19990786033750343,-0.05461858446873178,0.10569633081719251,0.046977826677575774,0.18021126008190733
russian,FEAR,0.23800164128225135,0.18492229539370342,0.29054441646401197,0.07891157267909855,0.03525551235786271,0.14041574616190486
russian,SUPF,-0.2057783272736831,-0.2848264827800838,-0.12483624429789202,0.08932792109589184,0.006631753434470745,0.19364986271404602
