country_iso3,country_name,cluster,fimi_variant,factor,alpha_raw,alpha,se,ci_lower,ci_upper,z,pvalue,grand_mean,is_reference,sig_95,sig_90
AUT,Austria,Western,russian,GEN,0.03715568917933847,0.0010024289649117127,0.018463348202137127,-0.03518506854529941,0.03718992647512283,2.012402559522639,0.04417751891163668,0.03615326021442676,FALSE,FALSE,FALSE
BEL,Belgium,Western,russian,GEN,0,-0.03615326021442676,0,-0.03615326021442676,-0.03615326021442676,NA,NA,0.03615326021442676,TRUE,TRUE,TRUE
BGR,Bulgaria,Central-East,russian,GEN,0.271246857339247,0.23509359712482025,0.03232274435264529,0.17174218231214006,0.29844501193750045,8.39182633689482,0,0.03615326021442676,FALSE,TRUE,TRUE
DEU,Germany,Western,russian,GEN,0.03210211335658588,-0.00405114685784088,0.018478045457052745,-0.040267450458358216,0.03216515674267646,1.7373110933836928,0.08233227450710712,0.03615326021442676,FALSE,FALSE,FALSE
EST,Estonia,Baltic,russian,GEN,-0.14320839937990198,-0.17936165959432876,0.022061942003230105,-0.2226022713496712,-0.13612104783898632,-6.491196439503591,8.515743665782338e-11,0.03615326021442676,FALSE,TRUE,TRUE
FRA,France,Western,russian,GEN,0.02973620744344909,-0.00641705277097767,0.01821186210793536,-0.04211164659394068,0.029277541051985337,1.632793355627939,0.10251246497904543,0.03615326021442676,FALSE,FALSE,FALSE
HUN,Hungary,Central-East,russian,GEN,0.05972103564340096,0.023567775428974203,0.018100678557034906,-0.011908902638550642,0.05904445349649905,3.2993810400654913,9.689828662182709e-4,0.03615326021442676,FALSE,FALSE,FALSE
ITA,Italy,Southern,russian,GEN,0.03127966480678044,-0.004873595407646321,0.018252465938253096,-0.04064777127566647,0.03090058046037382,1.7137226779437644,0.08657966990845556,0.03615326021442676,FALSE,FALSE,FALSE
LTU,Lithuania,Baltic,russian,GEN,-0.12454963243616138,-0.16070289265058813,0.020552585136122195,-0.20098521930658086,-0.1204205659945954,-6.060047026262365,1.3608176807622385e-9,0.03615326021442676,FALSE,TRUE,TRUE
LVA,Latvia,Baltic,russian,GEN,-0.09291186179054577,-0.12906512200497253,0.019448803725096244,-0.16718407684854958,-0.09094616716139545,-4.777253300708395,1.7770586424603607e-6,0.03615326021442676,FALSE,TRUE,TRUE
POL,Poland,Central-East,russian,GEN,-0.041326415873846466,-0.07747967608827322,0.018786149320133356,-0.11429985216392623,-0.04065950001262023,-2.1998343124823574,0.027818652564154167,0.03615326021442676,FALSE,TRUE,TRUE
SRB,Serbia,Southern,russian,GEN,0.2436944040709754,0.20754114385654865,0.02922431237703354,0.15026254412461476,0.2648197435884825,8.338755790965577,0,0.03615326021442676,FALSE,TRUE,TRUE
TUR,Turkey,Southern,russian,GEN,0.1670527204282262,0.13089946021379945,0.02344036878117424,0.0849571816183609,0.17684173880923798,7.126710419436401,1.028066520802895e-12,0.03615326021442676,FALSE,TRUE,TRUE
AUT,Austria,Western,russian,THREAT,-0.0042383180121956165,-0.2531560398453503,0.09556391998068776,-0.4404578812289659,-0.06585419846173465,-0.0443506086088989,0.9646249314967139,0.24891772183315466,FALSE,TRUE,TRUE
BEL,Belgium,Western,russian,THREAT,0,-0.24891772183315466,0,-0.24891772183315466,-0.24891772183315466,NA,NA,0.24891772183315466,TRUE,TRUE,TRUE
BGR,Bulgaria,Central-East,russian,THREAT,0.9836594745851541,0.7347417527519995,0.09392545287830495,0.5506512478789078,0.9188322576250911,10.47276797120838,0,0.24891772183315466,FALSE,TRUE,TRUE
DEU,Germany,Western,russian,THREAT,0.008222191037158674,-0.24069553079599598,0.0937198295660832,-0.42438302138275114,-0.05700804020924083,0.08773160466922413,0.9300899995711438,0.24891772183315466,FALSE,TRUE,TRUE
EST,Estonia,Baltic,russian,THREAT,-0.4492679935315375,-0.6981857153646922,0.10182354445404404,-0.8977561952728316,-0.49861523545655273,-4.4122211217495515,1.0231553873252253e-5,0.24891772183315466,FALSE,TRUE,TRUE
FRA,France,Western,russian,THREAT,0.07904138916793259,-0.16987633266522206,0.0897505626931581,-0.3457842031360161,0.006031537805571946,0.8806784804030883,0.37849186749198416,0.24891772183315466,FALSE,FALSE,TRUE
HUN,Hungary,Central-East,russian,THREAT,0.09846969941565356,-0.1504480224175011,0.09367960657086272,-0.3340566773822738,0.03316063254727161,1.051132717355804,0.293197639456688,0.24891772183315466,FALSE,FALSE,FALSE
ITA,Italy,Southern,russian,THREAT,0.20144863899250118,-0.04746908284065349,0.09166993686160395,-0.2271388575544579,0.13220069187315095,2.197543119252198,0.027981680483982974,0.24891772183315466,FALSE,FALSE,FALSE
LTU,Lithuania,Baltic,russian,THREAT,0.07004607633765345,-0.17887164549550122,0.09925522797553954,-0.3734083176048711,0.015665026613868677,0.705716744259714,0.4803643059281395,0.24891772183315466,FALSE,FALSE,TRUE
