country_iso3,country_name,cluster,fimi_variant,predictor,posterior_mean,posterior_sd,q025,q05,q95,q975,sig_95,sig_90,eu_pooled_mean,eu_q025,eu_q975,tau_mean,tau_q025,tau_q975,ml_estimate,ml_se,ml_t,ml_p,shrinkage_pct,in_eu_pi95,eu_pi95_lo,eu_pi95_hi
DEU,Germany,Western,full,FEAR,0.22068002511442183,0.036878603186455854,0.14952720845010223,0.16186562237401558,0.28253749130298805,0.29367643788926306,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.23023442492429555,0.047043526414081084,4.8940724149323485,1.275160081585523e-6,1.0598456889366525,TRUE,0.09887396437027889,0.34356509131184315
DEU,Germany,Western,full,SUPF,-0.08495759620329242,0.06751214252468891,-0.20533060199868827,-0.18668658422017134,0.03431068956759427,0.06344429516120476,FALSE,FALSE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,0.026215594864289357,0.10171468624201861,0.2577365750498636,0.7966997829856248,0.7422388182101095,TRUE,-0.29770165089429157,0.050571059858902256
EST,Estonia,Baltic,full,GEN,-0.1511207181676905,0.08609214720140011,-0.30809450574747094,-0.28188095476591074,0.0011230674804238224,0.028105960760398403,FALSE,FALSE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,-0.008163577122405983,0.1295824339031269,-0.06299910316940721,0.9497882698456002,2.529855538221711,TRUE,-0.35229324162199954,0.22295003655100315
EST,Estonia,Baltic,full,THREAT,0.05298387500472701,0.0526718670783555,-0.04923685256025342,-0.03305887535676209,0.142372712130083,0.15875446600505427,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,0.0685806189634783,0.06601767819081225,1.0388220374133474,0.29930735175572676,-0.6044773650461077,TRUE,-0.10089594765631316,0.2896612484006148
EST,Estonia,Baltic,full,ABAND,-0.08436960567511859,0.0543590600827661,-0.19698663348103296,-0.1770518287808592,0.002478405486920713,0.0197074362377933,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,-0.09266502010909944,0.06933465266616508,-1.3364892812727602,0.18189767983454705,0.23981316232779337,TRUE,-0.23098008598124448,0.1148323571379492
EST,Estonia,Baltic,full,FEAR,0.15366841957491376,0.03925753531532059,0.07446077346953577,0.08719641133393362,0.21546093433228186,0.22411459600426187,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.11669613613571139,0.04304650477737433,2.7109317408982307,0.006902141681952864,0.35372257669772955,TRUE,0.09887396437027889,0.34356509131184315
EST,Estonia,Baltic,full,SUPF,-0.1974930426836183,0.0906803403834011,-0.39926604772210433,-0.3629618953686533,-0.06981211288694988,-0.05193122233086313,TRUE,TRUE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.3976006073347876,0.14037905100966447,-2.8323357685856885,0.004776586503396305,0.7302254710324803,FALSE,-0.29770165089429157,0.050571059858902256
FRA,France,Western,full,GEN,-0.027817346156527704,0.07407088616850895,-0.16290367920184928,-0.14292192932546866,0.10468121497124805,0.1271055724031121,FALSE,FALSE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,0.033551031388083824,0.10557600677622274,0.3177903049430357,0.7507564458162965,0.6247885552769499,TRUE,-0.35229324162199954,0.22295003655100315
FRA,France,Western,full,THREAT,0.06795813257749181,0.05410402542505402,-0.04519136199950311,-0.02452082369504936,0.15287140020479922,0.17116845411847487,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,0.012843446968442099,0.07332237687967318,0.17516408380376208,0.8610108003341175,0.6759286736733423,TRUE,-0.10089594765631316,0.2896612484006148
FRA,France,Western,full,ABAND,-0.01564050228726871,0.05843656483249259,-0.12095615077102798,-0.10587860911783027,0.08531834490571888,0.10577449301783054,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,0.027153751543052475,0.07953871077353043,0.34139039065351473,0.7329312561235457,0.5021172227561295,TRUE,-0.23098008598124448,0.1148323571379492
FRA,France,Western,full,FEAR,0.2722794745717188,0.04076719684424911,0.20010875577682907,0.20902129130661762,0.3423654495783305,0.35757181582336145,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.32143871717592426,0.05222740614677358,6.1545985315179506,1.390680527612331e-9,0.49051726451258004,TRUE,0.09887396437027889,0.34356509131184315
FRA,France,Western,full,SUPF,-0.16747889062105034,0.06627615963472439,-0.31309529569919164,-0.28638974891535646,-0.06904737118551203,-0.05320200179913629,TRUE,TRUE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.2346989696631657,0.10240129265631999,-2.291953192923689,0.022259643074506,0.6048578845159573,TRUE,-0.29770165089429157,0.050571059858902256
HUN,Hungary,Central-East,full,GEN,-0.16222829373835795,0.07647052267223323,-0.3085260339205602,-0.2871245748397153,-0.03519202079712144,-0.006857793790706327,TRUE,TRUE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,-0.17770873636454806,0.10968920088867538,-1.6201115052785038,0.10573995033050189,0.136950063238526,TRUE,-0.35229324162199954,0.22295003655100315
HUN,Hungary,Central-East,full,THREAT,-0.01799310196562152,0.050932522446158396,-0.12053078767273781,-0.1033120981447343,0.06572101427270373,0.0803539867503384,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,-0.07171474548126157,0.058619560409276884,-1.2233927545780827,0.22166729979735134,0.3234345923343165,TRUE,-0.10089594765631316,0.2896612484006148
HUN,Hungary,Central-East,full,ABAND,0.04794779411247588,0.058408115634562566,-0.06332442771360133,-0.04792481721439886,0.14633351356586444,0.16655405559533523,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,0.14043683694673895,0.06503105076418557,2.159535103561351,0.031208865892247768,0.46591464438295627,FALSE,-0.23098008598124448,0.1148323571379492
HUN,Hungary,Central-East,full,FEAR,0.19550092929718332,0.036928356491624126,0.11956622543001293,0.13224420225850403,0.25537550115080576,0.26625510047169876,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.16709242689398057,0.04858126844722749,3.439441419185844,6.238427039177184e-4,0.5248480318755196,TRUE,0.09887396437027889,0.34356509131184315
