country_iso3,country_name,cluster,fimi_variant,factor,alpha_raw,alpha,se,ci_lower,ci_upper,z,pvalue,grand_mean,is_reference,sig_95,sig_90
POL,Poland,Central-East,predictors_only,GEN,-0.041479643447456145,-0.07785641399555547,0.01889095469438315,-0.11488200483012428,-0.04083082316098664,-2.195740983900051,0.028110487922071492,0.036376770548099326,FALSE,TRUE,TRUE
SRB,Serbia,Southern,predictors_only,GEN,0.2451399320385313,0.20876316149043198,0.029260648800151834,0.15141334367785925,0.26611297930300465,8.377802341732739,0,0.036376770548099326,FALSE,TRUE,TRUE
TUR,Turkey,Southern,predictors_only,GEN,0.16791176284587123,0.1315349922977719,0.02350009056135835,0.0854756611640799,0.17759432343146392,7.145153862597098,8.990586053414518e-13,0.036376770548099326,FALSE,TRUE,TRUE
AUT,Austria,Western,predictors_only,THREAT,-0.0035164327322841807,-0.2531286679338519,0.09561188771250921,-0.4405245243442577,-0.0657328115234462,-0.0367781958542391,0.9706618594720982,0.24961223520156775,FALSE,TRUE,TRUE
BEL,Belgium,Western,predictors_only,THREAT,0,-0.24961223520156775,0,-0.24961223520156775,-0.24961223520156775,NA,NA,0.24961223520156775,TRUE,TRUE,TRUE
BGR,Bulgaria,Central-East,predictors_only,THREAT,0.9846402111511803,0.7350279759496126,0.09398067870432,0.550829230446515,0.9192267214527101,10.477049375744926,0,0.24961223520156775,FALSE,TRUE,TRUE
DEU,Germany,Western,predictors_only,THREAT,0.008756979226795199,-0.24085525597477256,0.09376289770811119,-0.42462715856878364,-0.05708335338076148,0.09339492956004979,0.9255898185380682,0.24961223520156775,FALSE,TRUE,TRUE
EST,Estonia,Baltic,predictors_only,THREAT,-0.4485206685189329,-0.6981329037205006,0.10184495500835071,-0.8977453475439702,-0.4985204598970311,-4.4039556842276255,1.0629466580480695e-5,0.24961223520156775,FALSE,TRUE,TRUE
FRA,France,Western,predictors_only,THREAT,0.07783807676195878,-0.17177415843960897,0.08980535055677415,-0.3477894111498804,0.00424109427066241,0.8667420847352546,0.38608334103249886,0.24961223520156775,FALSE,FALSE,TRUE
HUN,Hungary,Central-East,predictors_only,THREAT,0.09970772160842054,-0.14990451359314722,0.09369720210607475,-0.33354765517322416,0.03373862798692975,1.0641483349261727,0.28726150752559043,0.24961223520156775,FALSE,FALSE,FALSE
ITA,Italy,Southern,predictors_only,THREAT,0.20262921116778423,-0.046983024033783516,0.0916639513130901,-0.22664106728807307,0.13267501922050604,2.2105659669380597,0.027065907681296464,0.24961223520156775,FALSE,FALSE,FALSE
LTU,Lithuania,Baltic,predictors_only,THREAT,0.07037801088072498,-0.17923422432084277,0.09929811461551333,-0.3738549526999792,0.015386504058293643,0.7087547548433497,0.47847667957805906,0.24961223520156775,FALSE,FALSE,TRUE
LVA,Latvia,Baltic,predictors_only,THREAT,0.0487967045697267,-0.20081553063184104,0.09806193005810811,-0.39301338180021866,-0.008617679463463424,0.4976110967917056,0.6187581808215032,0.24961223520156775,FALSE,TRUE,TRUE
POL,Poland,Central-East,predictors_only,THREAT,0.33546714852347737,0.085854913321909615,0.09342699486381331,-0.09725863179497304,0.26896845843879236,3.590687563187505,3.29806794468146e-4,0.24961223520156775,FALSE,FALSE,FALSE
SRB,Serbia,Southern,predictors_only,THREAT,1.0750793522343018,0.8254671170327341,0.09180141840856758,0.6455396432222493,1.005394590843219,11.7109231085036,0,0.24961223520156775,FALSE,TRUE,TRUE
TUR,Turkey,Southern,predictors_only,THREAT,0.7937027427472281,0.5440905075456604,0.0897303928518131,0.3682221692374764,0.7199588458538443,8.845417004448013,0,0.24961223520156775,FALSE,TRUE,TRUE
AUT,Austria,Western,predictors_only,ABAND,0.019431514458785992,-0.15154669208139843,0.08091222573493828,-0.31013174043085234,0.007038356268055462,0.24015548061231212,0.8102097251164211,0.17097820654018442,FALSE,FALSE,TRUE
